group1,group2,meandiff,p-adj,lower,upper,reject,metric,group_col,device_class
NTRU-HPS-4096-821,SPHINCS+-192s,35.8276,0.0,35.3502,36.3049,True,peak_memory_kb,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-256s,76.2869,0.0,75.8094,76.7643,True,peak_memory_kb,algorithm,Class 0
SPHINCS+-128s,SPHINCS+-192s,24.498,0.0,24.0206,24.9755,True,peak_memory_kb,algorithm,Class 0
SPHINCS+-128s,SPHINCS+-256s,64.9574,0.0,64.4798,65.435,True,peak_memory_kb,algorithm,Class 0
SPHINCS+-192s,SPHINCS+-256s,40.4593,0.0,39.9816,40.937,True,peak_memory_kb,algorithm,Class 0
Dilithium2,Dilithium3,1.7835,1.0,-187.1647,190.7317,False,energy_mj,algorithm,Class 0
Dilithium2,Dilithium5,2.902,1.0,-186.5035,192.3075,False,energy_mj,algorithm,Class 0
Dilithium2,FALCON-1024,102.1425,0.8711,-86.9067,291.1916,False,energy_mj,algorithm,Class 0
Dilithium2,FALCON-512,40.1019,1.0,-148.8463,229.0501,False,energy_mj,algorithm,Class 0
Dilithium2,Kyber-1024,-1.1887,1.0,-190.3392,187.9618,False,energy_mj,algorithm,Class 0
Dilithium2,Kyber-512,-2.3942,1.0,-191.494,186.7056,False,energy_mj,algorithm,Class 0
Dilithium2,Kyber-768,-1.8192,1.0,-190.4667,186.8284,False,energy_mj,algorithm,Class 0
Dilithium2,NTRU-HPS-2048-509,102.586,0.8665,-86.2616,291.4336,False,energy_mj,algorithm,Class 0
Dilithium2,NTRU-HPS-2048-677,158.4333,0.2188,-30.6158,347.4824,False,energy_mj,algorithm,Class 0
Dilithium2,NTRU-HPS-4096-821,220.5343,0.0068,31.7869,409.2817,True,energy_mj,algorithm,Class 0
Dilithium2,SPHINCS+-128s,27095.7772,0.0,26906.9797,27284.5746,True,energy_mj,algorithm,Class 0
Dilithium2,SPHINCS+-192s,34699.5827,0.0,34510.7351,34888.4303,True,energy_mj,algorithm,Class 0
Dilithium2,SPHINCS+-256s,82247.0131,0.0,82058.1153,82435.9109,True,energy_mj,algorithm,Class 0
Dilithium3,Dilithium5,1.1184,1.0,-188.4373,190.6742,False,energy_mj,algorithm,Class 0
Dilithium3,FALCON-1024,100.359,0.8857,-88.8407,289.5586,False,energy_mj,algorithm,Class 0
Dilithium3,FALCON-512,38.3184,1.0,-150.7804,227.4172,False,energy_mj,algorithm,Class 0
Dilithium3,Kyber-1024,-2.9722,1.0,-192.2731,186.3287,False,energy_mj,algorithm,Class 0
Dilithium3,Kyber-512,-4.1777,1.0,-193.428,185.0726,False,energy_mj,algorithm,Class 0
Dilithium3,Kyber-768,-3.6027,1.0,-192.4011,185.1957,False,energy_mj,algorithm,Class 0
Dilithium3,NTRU-HPS-2048-509,100.8025,0.8815,-88.1958,289.8008,False,energy_mj,algorithm,Class 0
Dilithium3,NTRU-HPS-2048-677,156.6498,0.2361,-32.5499,345.8495,False,energy_mj,algorithm,Class 0
Dilithium3,NTRU-HPS-4096-821,218.7508,0.0078,29.8526,407.649,True,energy_mj,algorithm,Class 0
Dilithium3,SPHINCS+-128s,27093.9937,0.0,26905.0455,27282.9419,True,energy_mj,algorithm,Class 0
Dilithium3,SPHINCS+-192s,34697.7991,0.0,34508.8008,34886.7974,True,energy_mj,algorithm,Class 0
Dilithium3,SPHINCS+-256s,82245.2296,0.0,82056.1811,82434.2781,True,energy_mj,algorithm,Class 0
Dilithium5,FALCON-1024,99.2405,0.8957,-90.4159,288.8969,False,energy_mj,algorithm,Class 0
Dilithium5,FALCON-512,37.1999,1.0,-152.3558,226.7557,False,energy_mj,algorithm,Class 0
Dilithium5,Kyber-1024,-4.0906,1.0,-193.848,185.6668,False,energy_mj,algorithm,Class 0
Dilithium5,Kyber-512,-5.2962,1.0,-195.003,184.4107,False,energy_mj,algorithm,Class 0
Dilithium5,Kyber-768,-4.7211,1.0,-193.9772,184.5349,False,energy_mj,algorithm,Class 0
Dilithium5,NTRU-HPS-2048-509,99.684,0.8918,-89.7715,289.1395,False,energy_mj,algorithm,Class 0
Dilithium5,NTRU-HPS-2048-677,155.5313,0.2502,-34.1251,345.1877,False,energy_mj,algorithm,Class 0
Dilithium5,NTRU-HPS-4096-821,217.6323,0.0087,28.2767,406.9879,True,energy_mj,algorithm,Class 0
Dilithium5,SPHINCS+-128s,27092.8752,0.0,26903.4697,27282.2807,True,energy_mj,algorithm,Class 0
Dilithium5,SPHINCS+-192s,34696.6807,0.0,34507.2252,34886.1362,True,energy_mj,algorithm,Class 0
Dilithium5,SPHINCS+-256s,82244.1111,0.0,82054.6056,82433.6167,True,energy_mj,algorithm,Class 0
FALCON-1024,FALCON-512,-62.0406,0.9982,-251.2403,127.1591,False,energy_mj,algorithm,Class 0
FALCON-1024,Kyber-1024,-103.3312,0.8628,-292.7329,86.0706,False,energy_mj,algorithm,Class 0
FALCON-1024,Kyber-512,-104.5367,0.8521,-293.8877,84.8144,False,energy_mj,algorithm,Class 0
FALCON-1024,Kyber-768,-103.9617,0.855,-292.8611,84.9378,False,energy_mj,algorithm,Class 0
FALCON-1024,NTRU-HPS-2048-509,0.4435,1.0,-188.6557,189.5427,False,energy_mj,algorithm,Class 0
FALCON-1024,NTRU-HPS-2048-677,56.2908,0.9994,-133.0097,245.5913,False,energy_mj,algorithm,Class 0
FALCON-1024,NTRU-HPS-4096-821,118.3918,0.7008,-70.6073,307.391,False,energy_mj,algorithm,Class 0
FALCON-1024,SPHINCS+-128s,26993.6347,0.0,26804.5856,27182.6839,True,energy_mj,algorithm,Class 0
FALCON-1024,SPHINCS+-192s,34597.4402,0.0,34408.341,34786.5394,True,energy_mj,algorithm,Class 0
FALCON-1024,SPHINCS+-256s,82144.8706,0.0,81955.7212,82334.02,True,energy_mj,algorithm,Class 0
FALCON-512,Kyber-1024,-41.2906,1.0,-230.5915,148.0104,False,energy_mj,algorithm,Class 0
FALCON-512,Kyber-512,-42.4961,1.0,-231.7464,146.7542,False,energy_mj,algorithm,Class 0
FALCON-512,Kyber-768,-41.9211,1.0,-230.7195,146.8773,False,energy_mj,algorithm,Class 0
FALCON-512,NTRU-HPS-2048-509,62.4841,0.998,-126.5142,251.4824,False,energy_mj,algorithm,Class 0
FALCON-512,NTRU-HPS-2048-677,118.3314,0.7031,-70.8683,307.5311,False,energy_mj,algorithm,Class 0
FALCON-512,NTRU-HPS-4096-821,180.4324,0.0788,-8.4658,369.3306,False,energy_mj,algorithm,Class 0
FALCON-512,SPHINCS+-128s,27055.6753,0.0,26866.7271,27244.6235,True,energy_mj,algorithm,Class 0
FALCON-512,SPHINCS+-192s,34659.4808,0.0,34470.4825,34848.4791,True,energy_mj,algorithm,Class 0
FALCON-512,SPHINCS+-256s,82206.9112,0.0,82017.8627,82395.9597,True,energy_mj,algorithm,Class 0
Kyber-1024,Kyber-512,-1.2055,1.0,-190.6578,188.2467,False,energy_mj,algorithm,Class 0
Kyber-1024,Kyber-768,-0.6305,1.0,-189.6314,188.3704,False,energy_mj,algorithm,Class 0
Kyber-1024,NTRU-HPS-2048-509,103.7747,0.8581,-85.4259,292.9752,False,energy_mj,algorithm,Class 0
Kyber-1024,NTRU-HPS-2048-677,159.622,0.211,-29.7797,349.0237,False,energy_mj,algorithm,Class 0
Kyber-1024,NTRU-HPS-4096-821,221.723,0.0065,32.6225,410.8235,True,energy_mj,algorithm,Class 0
Kyber-1024,SPHINCS+-128s,27096.9659,0.0,26907.8154,27286.1164,True,energy_mj,algorithm,Class 0
Kyber-1024,SPHINCS+-192s,34700.7713,0.0,34511.5708,34889.9719,True,energy_mj,algorithm,Class 0
Kyber-1024,SPHINCS+-256s,82248.2018,0.0,82058.9511,82437.4525,True,energy_mj,algorithm,Class 0
Kyber-512,Kyber-768,0.575,1.0,-188.3751,189.5251,False,energy_mj,algorithm,Class 0
Kyber-512,NTRU-HPS-2048-509,104.9802,0.8472,-84.1697,294.13,False,energy_mj,algorithm,Class 0
Kyber-512,NTRU-HPS-2048-677,160.8275,0.2005,-28.5236,350.1786,False,energy_mj,algorithm,Class 0
Kyber-512,NTRU-HPS-4096-821,222.9285,0.0059,33.8787,411.9783,True,energy_mj,algorithm,Class 0
Kyber-512,SPHINCS+-128s,27098.1714,0.0,26909.0716,27287.2712,True,energy_mj,algorithm,Class 0
Kyber-512,SPHINCS+-192s,34701.9769,0.0,34512.827,34891.1267,True,energy_mj,algorithm,Class 0
Kyber-512,SPHINCS+-256s,82249.4073,0.0,82060.2073,82438.6073,True,energy_mj,algorithm,Class 0
Kyber-768,NTRU-HPS-2048-509,104.4052,0.8501,-84.2926,293.1029,False,energy_mj,algorithm,Class 0
Kyber-768,NTRU-HPS-2048-677,160.2525,0.2021,-28.647,349.1519,False,energy_mj,algorithm,Class 0
Kyber-768,NTRU-HPS-4096-821,222.3535,0.0059,33.756,410.9509,True,energy_mj,algorithm,Class 0
Kyber-768,SPHINCS+-128s,27097.5964,0.0,26908.9488,27286.2439,True,energy_mj,algorithm,Class 0
Kyber-768,SPHINCS+-192s,34701.4018,0.0,34512.7041,34890.0996,True,energy_mj,algorithm,Class 0
Kyber-768,SPHINCS+-256s,82248.8323,0.0,82060.0842,82437.5803,True,energy_mj,algorithm,Class 0
NTRU-HPS-2048-509,NTRU-HPS-2048-677,55.8473,0.9994,-133.2519,244.9465,False,energy_mj,algorithm,Class 0
NTRU-HPS-2048-509,NTRU-HPS-4096-821,117.9483,0.7047,-70.8492,306.7459,False,energy_mj,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-128s,26993.1912,0.0,26804.3436,27182.0388,True,energy_mj,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-192s,34596.9967,0.0,34408.0989,34785.8944,True,energy_mj,algorithm,Class 0
NTRU-HPS-2048-509,SPHINCS+-256s,82144.4271,0.0,81955.4791,82333.3751,True,energy_mj,algorithm,Class 0
NTRU-HPS-2048-677,NTRU-HPS-4096-821,62.101,0.9982,-126.8981,251.1002,False,energy_mj,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-128s,26937.3439,0.0,26748.2947,27126.393,True,energy_mj,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-192s,34541.1494,0.0,34352.0501,34730.2486,True,energy_mj,algorithm,Class 0
NTRU-HPS-2048-677,SPHINCS+-256s,82088.5798,0.0,81899.4304,82277.7292,True,energy_mj,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-128s,26875.2429,0.0,26686.4955,27063.9903,True,energy_mj,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-192s,34479.0484,0.0,34290.2508,34667.8459,True,energy_mj,algorithm,Class 0
NTRU-HPS-4096-821,SPHINCS+-256s,82026.4788,0.0,81837.631,82215.3266,True,energy_mj,algorithm,Class 0
SPHINCS+-128s,SPHINCS+-192s,7603.8055,0.0,7414.9579,7792.6531,True,energy_mj,algorithm,Class 0
SPHINCS+-128s,SPHINCS+-256s,55151.2359,0.0,54962.3381,55340.1338,True,energy_mj,algorithm,Class 0
SPHINCS+-192s,SPHINCS+-256s,47547.4304,0.0,47358.4825,47736.3784,True,energy_mj,algorithm,Class 0
Dilithium2,Dilithium3,16.7293,1.0,-522.0292,555.4879,False,keygen_time_ms,algorithm,Class 1
Dilithium2,Dilithium5,33.7942,1.0,-505.1089,572.6973,False,keygen_time_ms,algorithm,Class 1
Dilithium2,FALCON-1024,3077.2819,0.0,2539.6702,3614.8935,True,keygen_time_ms,algorithm,Class 1
Dilithium2,FALCON-512,1108.8919,0.0,571.5644,1646.2195,True,keygen_time_ms,algorithm,Class 1
Dilithium2,Kyber-1024,3.2508,1.0,-535.2194,541.721,False,keygen_time_ms,algorithm,Class 1
Dilithium2,Kyber-512,-14.1433,1.0,-552.183,523.8965,False,keygen_time_ms,algorithm,Class 1
Dilithium2,Kyber-768,-6.2449,1.0,-544.4278,531.9381,False,keygen_time_ms,algorithm,Class 1
Dilithium2,NTRU-HPS-2048-509,2480.799,0.0,1943.4714,3018.1265,True,keygen_time_ms,algorithm,Class 1
Dilithium2,NTRU-HPS-2048-677,3865.8429,0.0,3327.3727,4404.3131,True,keygen_time_ms,algorithm,Class 1
Dilithium2,NTRU-HPS-4096-821,5328.0889,0.0,4789.9059,5866.2718,True,keygen_time_ms,algorithm,Class 1
Dilithium2,SPHINCS+-128s,79057.0087,0.0,78519.6811,79594.3363,True,keygen_time_ms,algorithm,Class 1
Dilithium2,SPHINCS+-192s,94102.3528,0.0,93563.0144,94641.6913,True,keygen_time_ms,algorithm,Class 1
Dilithium2,SPHINCS+-256s,228329.5535,0.0,227792.509,228866.598,True,keygen_time_ms,algorithm,Class 1
Dilithium3,Dilithium5,17.0649,1.0,-522.5559,556.6857,False,keygen_time_ms,algorithm,Class 1
Dilithium3,FALCON-1024,3060.5525,0.0,2522.2215,3598.8835,True,keygen_time_ms,algorithm,Class 1
Dilithium3,FALCON-512,1092.1626,0.0,554.1153,1630.2099,True,keygen_time_ms,algorithm,Class 1
Dilithium3,Kyber-1024,-13.4785,1.0,-552.667,525.71,False,keygen_time_ms,algorithm,Class 1
Dilithium3,Kyber-512,-30.8726,1.0,-569.6311,507.8859,False,keygen_time_ms,algorithm,Class 1
Dilithium3,Kyber-768,-22.9742,1.0,-561.8758,515.9274,False,keygen_time_ms,algorithm,Class 1
Dilithium3,NTRU-HPS-2048-509,2464.0696,0.0,1926.0223,3002.117,True,keygen_time_ms,algorithm,Class 1
Dilithium3,NTRU-HPS-2048-677,3849.1135,0.0,3309.9251,4388.302,True,keygen_time_ms,algorithm,Class 1
Dilithium3,NTRU-HPS-4096-821,5311.3595,0.0,4772.4579,5850.2611,True,keygen_time_ms,algorithm,Class 1
Dilithium3,SPHINCS+-128s,79040.2794,0.0,78502.232,79578.3267,True,keygen_time_ms,algorithm,Class 1
Dilithium3,SPHINCS+-192s,94085.6235,0.0,93545.5679,94625.679,True,keygen_time_ms,algorithm,Class 1
Dilithium3,SPHINCS+-256s,228312.8242,0.0,227775.0595,228850.5888,True,keygen_time_ms,algorithm,Class 1
Dilithium5,FALCON-1024,3043.4876,0.0,2505.0119,3581.9634,True,keygen_time_ms,algorithm,Class 1
Dilithium5,FALCON-512,1075.0977,0.0,536.9056,1613.2898,True,keygen_time_ms,algorithm,Class 1
Dilithium5,Kyber-1024,-30.5434,1.0,-569.8763,508.7895,False,keygen_time_ms,algorithm,Class 1
Dilithium5,Kyber-512,-47.9375,1.0,-586.8406,490.9657,False,keygen_time_ms,algorithm,Class 1
Dilithium5,Kyber-768,-40.0391,1.0,-579.0852,499.007,False,keygen_time_ms,algorithm,Class 1
Dilithium5,NTRU-HPS-2048-509,2447.0048,0.0,1908.8127,2985.1969,True,keygen_time_ms,algorithm,Class 1
Dilithium5,NTRU-HPS-2048-677,3832.0487,0.0,3292.7158,4371.3816,True,keygen_time_ms,algorithm,Class 1
Dilithium5,NTRU-HPS-4096-821,5294.2947,0.0,4755.2485,5833.3408,True,keygen_time_ms,algorithm,Class 1
Dilithium5,SPHINCS+-128s,79023.2145,0.0,78485.0224,79561.4066,True,keygen_time_ms,algorithm,Class 1
Dilithium5,SPHINCS+-192s,94068.5586,0.0,93528.3588,94608.7584,True,keygen_time_ms,algorithm,Class 1
Dilithium5,SPHINCS+-256s,228295.7593,0.0,227757.8498,228833.6688,True,keygen_time_ms,algorithm,Class 1
FALCON-1024,FALCON-512,-1968.3899,0.0,-2505.2888,-1431.491,True,keygen_time_ms,algorithm,Class 1
FALCON-1024,Kyber-1024,-3074.031,0.0,-3612.0735,-2535.9886,True,keygen_time_ms,algorithm,Class 1
FALCON-1024,Kyber-512,-3091.4251,0.0,-3629.0367,-2553.8135,True,keygen_time_ms,algorithm,Class 1
FALCON-1024,Kyber-768,-3083.5267,0.0,-3621.2817,-2545.7718,True,keygen_time_ms,algorithm,Class 1
FALCON-1024,NTRU-HPS-2048-509,-596.4829,0.0141,-1133.3818,-59.584,True,keygen_time_ms,algorithm,Class 1
FALCON-1024,NTRU-HPS-2048-677,788.561,0.0001,250.5186,1326.6035,True,keygen_time_ms,algorithm,Class 1
FALCON-1024,NTRU-HPS-4096-821,2250.807,0.0,1713.052,2788.562,True,keygen_time_ms,algorithm,Class 1
FALCON-1024,SPHINCS+-128s,75979.7268,0.0,75442.8279,76516.6257,True,keygen_time_ms,algorithm,Class 1
FALCON-1024,SPHINCS+-192s,91025.071,0.0,90486.1596,91563.9824,True,keygen_time_ms,algorithm,Class 1
FALCON-1024,SPHINCS+-256s,225252.2716,0.0,224715.656,225788.8873,True,keygen_time_ms,algorithm,Class 1
FALCON-512,Kyber-1024,-1105.6411,0.0,-1643.3997,-567.8825,True,keygen_time_ms,algorithm,Class 1
FALCON-512,Kyber-512,-1123.0352,0.0,-1660.3628,-585.7076,True,keygen_time_ms,algorithm,Class 1
FALCON-512,Kyber-768,-1115.1368,0.0,-1652.6078,-577.6659,True,keygen_time_ms,algorithm,Class 1
FALCON-512,NTRU-HPS-2048-509,1371.907,0.0,835.2926,1908.5215,True,keygen_time_ms,algorithm,Class 1
FALCON-512,NTRU-HPS-2048-677,2756.9509,0.0,2219.1923,3294.7096,True,keygen_time_ms,algorithm,Class 1
FALCON-512,NTRU-HPS-4096-821,4219.1969,0.0,3681.7259,4756.6679,True,keygen_time_ms,algorithm,Class 1
FALCON-512,SPHINCS+-128s,77948.1168,0.0,77411.5023,78484.7312,True,keygen_time_ms,algorithm,Class 1
FALCON-512,SPHINCS+-192s,92993.4609,0.0,92454.8329,93532.0889,True,keygen_time_ms,algorithm,Class 1
FALCON-512,SPHINCS+-256s,227220.6615,0.0,226684.3305,227756.9926,True,keygen_time_ms,algorithm,Class 1
Kyber-1024,Kyber-512,-17.3941,1.0,-555.8643,521.0761,False,keygen_time_ms,algorithm,Class 1
Kyber-1024,Kyber-768,-9.4957,1.0,-548.109,529.1176,False,keygen_time_ms,algorithm,Class 1
Kyber-1024,NTRU-HPS-2048-509,2477.5481,0.0,1939.7895,3015.3068,True,keygen_time_ms,algorithm,Class 1
Kyber-1024,NTRU-HPS-2048-677,3862.592,0.0,3323.6917,4401.4924,True,keygen_time_ms,algorithm,Class 1
Kyber-1024,NTRU-HPS-4096-821,5324.838,0.0,4786.2247,5863.4514,True,keygen_time_ms,algorithm,Class 1
Kyber-1024,SPHINCS+-128s,79053.7579,0.0,78515.9993,79591.5165,True,keygen_time_ms,algorithm,Class 1
Kyber-1024,SPHINCS+-192s,94099.102,0.0,93559.3341,94638.8699,True,keygen_time_ms,algorithm,Class 1
Kyber-1024,SPHINCS+-256s,228326.3027,0.0,227788.8268,228863.7785,True,keygen_time_ms,algorithm,Class 1
Kyber-512,Kyber-768,7.8984,1.0,-530.2846,546.0813,False,keygen_time_ms,algorithm,Class 1
Kyber-512,NTRU-HPS-2048-509,2494.9422,0.0,1957.6147,3032.2698,True,keygen_time_ms,algorithm,Class 1
Kyber-512,NTRU-HPS-2048-677,3879.9861,0.0,3341.5159,4418.4564,True,keygen_time_ms,algorithm,Class 1
Kyber-512,NTRU-HPS-4096-821,5342.2321,0.0,4804.0492,5880.4151,True,keygen_time_ms,algorithm,Class 1
Kyber-512,SPHINCS+-128s,79071.152,0.0,78533.8244,79608.4795,True,keygen_time_ms,algorithm,Class 1
Kyber-512,SPHINCS+-192s,94116.4961,0.0,93577.1576,94655.8345,True,keygen_time_ms,algorithm,Class 1
Kyber-512,SPHINCS+-256s,228343.6967,0.0,227806.6522,228880.7413,True,keygen_time_ms,algorithm,Class 1
Kyber-768,NTRU-HPS-2048-509,2487.0439,0.0,1949.5729,3024.5148,True,keygen_time_ms,algorithm,Class 1
Kyber-768,NTRU-HPS-2048-677,3872.0878,0.0,3333.4745,4410.7011,True,keygen_time_ms,algorithm,Class 1
Kyber-768,NTRU-HPS-4096-821,5334.3338,0.0,4796.0076,5872.6599,True,keygen_time_ms,algorithm,Class 1
Kyber-768,SPHINCS+-128s,79063.2536,0.0,78525.7826,79600.7246,True,keygen_time_ms,algorithm,Class 1
Kyber-768,SPHINCS+-192s,94108.5977,0.0,93569.1164,94648.0791,True,keygen_time_ms,algorithm,Class 1
Kyber-768,SPHINCS+-256s,228335.7984,0.0,227798.6104,228872.9864,True,keygen_time_ms,algorithm,Class 1
NTRU-HPS-2048-509,NTRU-HPS-2048-677,1385.0439,0.0,847.2853,1922.8025,True,keygen_time_ms,algorithm,Class 1
NTRU-HPS-2048-509,NTRU-HPS-4096-821,2847.2899,0.0,2309.8189,3384.7609,True,keygen_time_ms,algorithm,Class 1
NTRU-HPS-2048-509,SPHINCS+-128s,76576.2097,0.0,76039.5953,77112.8242,True,keygen_time_ms,algorithm,Class 1
NTRU-HPS-2048-509,SPHINCS+-192s,91621.5539,0.0,91082.9258,92160.1819,True,keygen_time_ms,algorithm,Class 1
NTRU-HPS-2048-509,SPHINCS+-256s,225848.7545,0.0,225312.4235,226385.0856,True,keygen_time_ms,algorithm,Class 1
NTRU-HPS-2048-677,NTRU-HPS-4096-821,1462.246,0.0,923.6327,2000.8593,True,keygen_time_ms,algorithm,Class 1
NTRU-HPS-2048-677,SPHINCS+-128s,75191.1658,0.0,74653.4072,75728.9244,True,keygen_time_ms,algorithm,Class 1
NTRU-HPS-2048-677,SPHINCS+-192s,90236.5099,0.0,89696.742,90776.2779,True,keygen_time_ms,algorithm,Class 1
NTRU-HPS-2048-677,SPHINCS+-256s,224463.7106,0.0,223926.2348,225001.1864,True,keygen_time_ms,algorithm,Class 1
NTRU-HPS-4096-821,SPHINCS+-128s,73728.9198,0.0,73191.4489,74266.3908,True,keygen_time_ms,algorithm,Class 1
NTRU-HPS-4096-821,SPHINCS+-192s,88774.264,0.0,88234.7826,89313.7453,True,keygen_time_ms,algorithm,Class 1
NTRU-HPS-4096-821,SPHINCS+-256s,223001.4646,0.0,222464.2766,223538.6527,True,keygen_time_ms,algorithm,Class 1
SPHINCS+-128s,SPHINCS+-192s,15045.3441,0.0,14506.7161,15583.9721,True,keygen_time_ms,algorithm,Class 1
SPHINCS+-128s,SPHINCS+-256s,149272.5448,0.0,148736.2137,149808.8758,True,keygen_time_ms,algorithm,Class 1
SPHINCS+-192s,SPHINCS+-256s,134227.2007,0.0,133688.855,134765.5463,True,keygen_time_ms,algorithm,Class 1
Dilithium2,Dilithium3,49.2714,1.0,-7820.31,7918.8529,False,encaps_time_ms,algorithm,Class 1
Dilithium2,Dilithium5,59.8761,1.0,-7811.8171,7931.5693,False,encaps_time_ms,algorithm,Class 1
Dilithium2,FALCON-1024,1640.6123,1.0,-6212.2162,9493.4409,False,encaps_time_ms,algorithm,Class 1
Dilithium2,FALCON-512,755.7964,1.0,-7092.8828,8604.4756,False,encaps_time_ms,algorithm,Class 1
Dilithium2,Kyber-1024,-64.5245,1.0,-7929.8942,7800.8453,False,encaps_time_ms,algorithm,Class 1
Dilithium2,Kyber-512,-84.3427,1.0,-7943.4243,7774.739,False,encaps_time_ms,algorithm,Class 1
Dilithium2,Kyber-768,-74.5895,1.0,-7935.7633,7786.5843,False,encaps_time_ms,algorithm,Class 1
Dilithium2,NTRU-HPS-2048-509,852.6896,1.0,-6995.9896,8701.3688,False,encaps_time_ms,algorithm,Class 1
Dilithium2,NTRU-HPS-2048-677,1308.5783,1.0,-6556.7915,9173.9481,False,encaps_time_ms,algorithm,Class 1
Dilithium2,NTRU-HPS-4096-821,2069.1541,0.9998,-5792.0197,9930.3279,False,encaps_time_ms,algorithm,Class 1
Dilithium2,SPHINCS+-128s,1092710.8572,0.0,1084862.178,1100559.5364,True,encaps_time_ms,algorithm,Class 1
Dilithium2,SPHINCS+-192s,1424184.3973,0.0,1416306.3451,1432062.4496,True,encaps_time_ms,algorithm,Class 1
Dilithium2,SPHINCS+-256s,3338798.02,0.0,3330953.4749,3346642.5651,True,encaps_time_ms,algorithm,Class 1
Dilithium3,Dilithium5,10.6047,1.0,-7871.5715,7892.7809,False,encaps_time_ms,algorithm,Class 1
Dilithium3,FALCON-1024,1591.3409,1.0,-6271.9958,9454.6776,False,encaps_time_ms,algorithm,Class 1
Dilithium3,FALCON-512,706.525,1.0,-7152.6679,8565.7178,False,encaps_time_ms,algorithm,Class 1
Dilithium3,Kyber-1024,-113.7959,1.0,-7989.657,7762.0653,False,encaps_time_ms,algorithm,Class 1
Dilithium3,Kyber-512,-133.6141,1.0,-8003.1955,7735.9674,False,encaps_time_ms,algorithm,Class 1
Dilithium3,Kyber-768,-123.8609,1.0,-7995.5317,7747.8099,False,encaps_time_ms,algorithm,Class 1
Dilithium3,NTRU-HPS-2048-509,803.4182,1.0,-7055.7747,8662.611,False,encaps_time_ms,algorithm,Class 1
Dilithium3,NTRU-HPS-2048-677,1259.3069,1.0,-6616.5543,9135.1681,False,encaps_time_ms,algorithm,Class 1
Dilithium3,NTRU-HPS-4096-821,2019.8826,0.9999,-5851.7881,9891.5534,False,encaps_time_ms,algorithm,Class 1
Dilithium3,SPHINCS+-128s,1092661.5858,0.0,1084802.3929,1100520.7786,True,encaps_time_ms,algorithm,Class 1
Dilithium3,SPHINCS+-192s,1424135.1259,0.0,1416246.5991,1432023.6527,True,encaps_time_ms,algorithm,Class 1
Dilithium3,SPHINCS+-256s,3338748.7486,0.0,3330893.6843,3346603.8129,True,encaps_time_ms,algorithm,Class 1
Dilithium5,FALCON-1024,1580.7362,1.0,-6284.7139,9446.1864,False,encaps_time_ms,algorithm,Class 1
Dilithium5,FALCON-512,695.9202,1.0,-7165.3871,8557.2276,False,encaps_time_ms,algorithm,Class 1
Dilithium5,Kyber-1024,-124.4006,1.0,-8002.3718,7753.5706,False,encaps_time_ms,algorithm,Class 1
Dilithium5,Kyber-512,-144.2188,1.0,-8015.912,7727.4744,False,encaps_time_ms,algorithm,Class 1
Dilithium5,Kyber-768,-134.4656,1.0,-8008.2476,7739.3164,False,encaps_time_ms,algorithm,Class 1
Dilithium5,NTRU-HPS-2048-509,792.8135,1.0,-7068.4939,8654.1208,False,encaps_time_ms,algorithm,Class 1
Dilithium5,NTRU-HPS-2048-677,1248.7022,1.0,-6629.2691,9126.6734,False,encaps_time_ms,algorithm,Class 1
Dilithium5,NTRU-HPS-4096-821,2009.2779,0.9999,-5864.5041,9883.0599,False,encaps_time_ms,algorithm,Class 1
Dilithium5,SPHINCS+-128s,1092650.9811,0.0,1084789.6737,1100512.2885,True,encaps_time_ms,algorithm,Class 1
Dilithium5,SPHINCS+-192s,1424124.5212,0.0,1416233.8877,1432015.1547,True,encaps_time_ms,algorithm,Class 1
Dilithium5,SPHINCS+-256s,3338738.1439,0.0,3330880.9639,3346595.3238,True,encaps_time_ms,algorithm,Class 1
FALCON-1024,FALCON-512,-884.816,1.0,-8727.2338,6957.6018,False,encaps_time_ms,algorithm,Class 1
FALCON-1024,Kyber-1024,-1705.1368,1.0,-9564.2585,6153.9849,False,encaps_time_ms,algorithm,Class 1
FALCON-1024,Kyber-512,-1724.955,1.0,-9577.7836,6127.8736,False,encaps_time_ms,algorithm,Class 1
FALCON-1024,Kyber-768,-1715.2018,1.0,-9570.1242,6139.7206,False,encaps_time_ms,algorithm,Class 1
FALCON-1024,NTRU-HPS-2048-509,-787.9228,1.0,-8630.3405,7054.495,False,encaps_time_ms,algorithm,Class 1
FALCON-1024,NTRU-HPS-2048-677,-332.034,1.0,-8191.1557,7527.0877,False,encaps_time_ms,algorithm,Class 1
FALCON-1024,NTRU-HPS-4096-821,428.5417,1.0,-7426.3807,8283.4641,False,encaps_time_ms,algorithm,Class 1
FALCON-1024,SPHINCS+-128s,1091070.2449,0.0,1083227.8271,1098912.6627,True,encaps_time_ms,algorithm,Class 1
FALCON-1024,SPHINCS+-192s,1422543.785,0.0,1414671.9707,1430415.5992,True,encaps_time_ms,algorithm,Class 1
